"Indicatortype","Indicator","Description"
"URL","http://goalrom.com",""
"URL","http://pngdoma.com",""
"URL","http://robmkg.com",""
"URL","http://textmaticz.com",""
"FileHash-SHA256","f6481699b9569ccaea49e85ddd56f8fb46f10053e27a1fdb7643c38384596f6e","SHA256 of 991ca8ecd3f4a70892cff4fb774af22b"
"FileHash-SHA256","f6711995b79043d9cf7378a2cf7ad4caf2d57246b836c7035438ac157d3473d4","SHA256 of 524909cb66848b1ee2987fdc0b69b451"
"FileHash-SHA256","f67ae8c384ce028fdb09dac32341f1d8f9c59949ad594efad04b27527112e56c","SHA256 of 15baf177fc6230ce2fcb483b052eb539"
"FileHash-SHA256","f75ba590e17468b743b20ca40c6846be0128511794a2d1eb2c039aa1170477c5","SHA256 of 6d0b710057c82e7ccd59a125599c8753"
"FileHash-SHA256","fdb6a3c00577bec95dba6759e31a2cc723578e184ae96b64ed8593dc6ef6e6b1","SHA256 of db2179161fa0fc1694bd7425d1e80a5d"
"URL","http://hubflash.co/HCSqfUN%2FJJnPO49gnojrpDo%2BMxnGrYaL161m49AhAAAA%2FwQ5Tgt6JlNO",""
"URL","http://hubflash.co/admin/auth.xn--php-9o0a",""
"URL","http://plantgrn.com/HjSYaquyA5umRSZcy%2B0xLfaIdgf5Qq8BA6EggZELrzkAAADvNjKmxl00LiQYCUFp2DSHYB8NW18l94y4JmYJq84iAcUK4DiouvcYORosLa5BzVcmWShg6Y6sjwg%3D",""
"domain","admex.org",""
"domain","adsmachineio.com",""
"domain","advideoc.org",""
"domain","affijay.com",""
"domain","agagian.com",""
"domain","alipayglobal.org",""
"domain","allmyad.com",""
"domain","am-reader.com",""
"domain","amazonappservice.com",""
"domain","amazoncld.com",""
"domain","amazoncontent.org",""
"domain","amazonpmnt.com",""
"domain","ammaze.org",""
"domain","amznapis.com",""
"domain","amzncldn.com",""
"domain","ananoka.com",""
"domain","anyfoodappz.com",""
"domain","anypicsave.com",""
"domain","api-pixtools.com",""
"domain","api-printer-spool.com",""
"domain","apidevops.org",""
"domain","apiygate.com",""
"domain","appdllsvc.com",""
"domain","apple-sdk.com",""
"domain","audio-azure.com",""
"domain","auzebook.com",""
"domain","azure-affiliate.com",""
"domain","azurecfd.com",""
"domain","azurecontents.com",""
"domain","bgamifieder.com",""
"domain","book-advp.com",""
